"filename", "language", "C#", "Markdown", "XML", "JSON", "Properties", "comment", "blank", "total"
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_3ygp0mfu_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_3zu40qvu_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_3zu40qvu_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_3zu40qvu_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_3zu40qvu_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_40k3pmxu_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_40k3pmxu_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_40k3pmxu_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_40k3pmxu_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_41fvamum_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_41fvamum_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_41fvamum_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_41fvamum_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_45mtqd5l_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_45mtqd5l_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_45mtqd5l_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_45mtqd5l_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_45zgrfr5_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_45zgrfr5_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_45zgrfr5_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_45zgrfr5_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ablshen_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ablshen_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ablshen_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4b02hmbv_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4b02hmbv_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4b02hmbv_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4c5rbofw_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4c5rbofw_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4c5rbofw_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4c5rbofw_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4cegaeyq_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4cegaeyq_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4cegaeyq_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4cegaeyq_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4chxiubz_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4chxiubz_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4chxiubz_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4chxiubz_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4d2e4u02_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4d2e4u02_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4d2e4u02_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4d2e4u02_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4d5l5w1a_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4d5l5w1a_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4d5l5w1a_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4d5l5w1a_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4dnafru4_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4dnafru4_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4dnafru4_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4dnafru4_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4e5fbvdn_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4e5fbvdn_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4e5fbvdn_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4e5fbvdn_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4elctdkx_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4elctdkx_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4elctdkx_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4elctdkx_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4eqnhbmy_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4eqnhbmy_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4eqnhbmy_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4eqnhbmy_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4f3kqyf2_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4f3kqyf2_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4f3kqyf2_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4f3kqyf2_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ftuexlq_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ftuexlq_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ftuexlq_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ftuexlq_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4he22lln_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4he22lln_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4he22lln_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4hx3sfjy_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4hx3sfjy_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4hx3sfjy_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4hx3sfjy_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ifmvpqm_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ifmvpqm_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ifmvpqm_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ifmvpqm_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4itutbc2_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4itutbc2_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4itutbc2_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4itutbc2_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4lb033eg_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4lb033eg_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4lb033eg_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4lb033eg_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4mtrt42g_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4mtrt42g_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4mtrt42g_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4mtrt42g_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4mycaot5_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4mycaot5_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4mycaot5_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4mycaot5_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ofl1nd1_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ofl1nd1_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ofl1nd1_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4ofl1nd1_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4oqbedkb_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4oqbedkb_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4oqbedkb_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4oqbedkb_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4phmlfz5_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4phmlfz5_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4phmlfz5_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4phmlfz5_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4podbrbp_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4podbrbp_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4podbrbp_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4podbrbp_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4qiv5f5d_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4qiv5f5d_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4qiv5f5d_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4qiv5f5d_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4qolznhw_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4qolznhw_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4qolznhw_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4r4li3l0_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4r4li3l0_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4r4li3l0_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4r4li3l0_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4tn432ej_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4tn432ej_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4tn432ej_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4tn432ej_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4urv415p_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4urv415p_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4urv415p_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4usfm1fj_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4usfm1fj_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4usfm1fj_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4usfm1fj_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4wbpa2mz_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4wbpa2mz_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4wbpa2mz_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4wbpa2mz_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_4wqdec3o_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
